Time (s),Height (m)
825300,0.369562599411109
826200,0.303835021361107
827100,0.250263159415654
828000,0.174720982087357
828900,0.0945440656840348
829800,0.010290573729477
830700,-0.0539315374435331
831600,-0.139971756796344
832500,-0.227500602315858
833400,-0.315601536792953
834300,-0.381446241408727
835200,-0.468768141076469
836100,-0.554596510315823
837000,-0.635490508174989
837900,-0.690156466616338
838800,-0.752756957050346
839700,-0.802313704532483
840600,-0.838917745744358
841500,-0.858100679924794
842400,-0.872077848539707
843300,-0.870863945078649
844200,-0.852386794506447
845100,-0.826994695631808
846000,-0.776747011473282
846900,-0.710233231881774
847800,-0.630408177715176
848700,-0.563470486818642
849600,-0.467246585920808
850500,-0.364328628890036
851400,-0.255800140806088
852300,-0.171113258091963
853200,-0.0557669710555853
854100,0.0611676214147081
855000,0.17958336858119
855900,0.269246262240546
856800,0.389793651648824
857700,0.509642967343276
858600,0.626527168995772
859500,0.710638749747235
860400,0.815002424829543
861300,0.90852562825717
862200,0.99116111687446
863100,1.04481159282623
864000,1.10313936260491
864900,1.14368021089925
865800,1.1655153371645
866700,1.16847598342074
867600,1.1538649387069
868500,1.11953416460278
869400,1.06605209752412
870300,1.01652187221867
871200,0.941465769719653
872100,0.856539702067042
873000,0.76137976600459
873900,0.684351424586152
874800,0.57555976125226
875700,0.461038954519581
876600,0.34296641922752
877500,0.252879133706673
878400,0.130726533678163
879300,0.00632872557523645
880200,-0.117017980653579
881100,-0.206650881227222
882000,-0.320098056055211
882900,-0.424211789299759
883800,-0.517733630447422
884700,-0.58056392311701
885600,-0.653053182238983
886500,-0.711113881285141
887400,-0.753837904738103
888300,-0.776168887202108
889200,-0.792178266259012
890100,-0.793699443432012
891000,-0.782332344427558
891900,-0.765350746527225
892800,-0.732998823464938
893700,-0.692065736877753
894600,-0.643537019078015
895500,-0.601829692921981
896400,-0.539508398544913
897300,-0.470782646009798
898200,-0.396957133606737
899100,-0.338351287714129
900000,-0.256165424923654
900900,-0.169412922876529
901800,-0.0790064505821026
902700,-0.0101854057277986
903600,0.0807394976403225
904500,0.168662639280906
905400,0.250297960424143
906300,0.305364665006908
907200,0.368409484727749
908100,0.41939309936523
909000,0.457027176708308
909900,0.475428656367463
910800,0.48531673259124
911700,0.478747881505973
912600,0.454960939214904
913500,0.427989113263263
914400,0.382207213028244
915300,0.327021030527668
916200,0.265834993997592
917100,0.21675345648439
918000,0.147226701912826
918900,0.0731845790338346
919800,-0.00296452136445881
920700,-0.0610736400207193
921600,-0.140309006313678
922500,-0.220528335226549
923400,-0.301355181332391
924300,-0.362308158276676
925200,-0.443160369627839
926100,-0.52033496764032
927000,-0.589654373082397
927900,-0.634700778125691
928800,-0.684243310922854
929700,-0.722011711070953
930600,-0.748256968335735
931500,-0.759938363697891
932400,-0.763120928268385
933300,-0.750461605561699
934200,-0.721420647828267
935100,-0.688382831783185
936000,-0.631432405500861
936900,-0.562679202180107
937800,-0.484893924823479
938700,-0.421969585433241
939600,-0.332721238724792
940500,-0.237737042070865
941400,-0.138164758387234
942300,-0.0617762143549198
943200,0.0414811423026441
944100,0.146462122775652
945000,0.253021543690595
945900,0.333927339286629
946800,0.442179394774775
947700,0.548669188826622
948600,0.650525137561462
949500,0.721953395713259
950400,0.80880099752995
951300,0.885083717883247
952200,0.949769035495243
953100,0.989572119630048
954000,1.028954564705
954900,1.05165901278985
955800,1.05584982345412
956700,1.04562695314933
957600,1.01556255137583
958500,0.968076269976328
959400,0.907304782420427
960300,0.855370510361293
961200,0.778704451129871
962100,0.692635139094831
963000,0.59780447643112
963900,0.52262670094848
964800,0.418266982198611
965700,0.310519991912531
966600,0.200216822643904
967500,0.11595436001828
968400,0.00149604505712385
969300,-0.113361276301723
970200,-0.225385702863347
971100,-0.305662710314291
972000,-0.405697320981665
972900,-0.496238225335379
973800,-0.576370031149939
974700,-0.628902521523467
975600,-0.688107807742717
976500,-0.73368384634903
977400,-0.765635057591393
978300,-0.779837484687645
979200,-0.785894753944265
980100,-0.778978950219387
981000,-0.759724131194502
981900,-0.73860398186046
982800,-0.703261872588541
983700,-0.660212243750241
984600,-0.609284556669375
985500,-0.566110134332449
986400,-0.502567718779055
987300,-0.433304087232279
988200,-0.359129659177886
989100,-0.300648138044832
990000,-0.218796914657465
990900,-0.132678820713935
991800,-0.0439035332335847
992700,0.0229902686192885
993600,0.110997276261775
994500,0.194576081418136
995400,0.270665839338045
996300,0.321190305595417
997200,0.379228244793242
998100,0.425724066209283
999000,0.45954856892001
999900,0.475485839684023
1000800,0.483576323455401
1001700,0.475933026868102
1002600,0.454108874325908
1003500,0.430558531221316
1004400,0.390776648181259
1005300,0.343850294275976
1006200,0.291599321217331
1007100,0.249229491063402
1008000,0.188159937395518
1008900,0.123019395771772
1009800,0.0554677766062844
1010700,0.00315292286278242
1011600,-0.0682777546398517
1012500,-0.141141416721187
1013400,-0.215700371487236
1014300,-0.272396502409361
1015200,-0.34721937783684
1016100,-0.418171640615618
1017000,-0.481333128901249
1017900,-0.522184860442206
1018800,-0.567394512072367
1019700,-0.602557539908356
1020600,-0.627008037112485
1021500,-0.637593682151744
1022400,-0.639938971198396
1023300,-0.62814234396067
1024200,-0.601172961218108
1025100,-0.571081452416494
1026000,-0.520591221275904
1026900,-0.461312457918811
1027800,-0.395349621480063
1028700,-0.341974179654942
1029600,-0.265481599946186
1030500,-0.183457137897677
1031400,-0.0976687667081518
1032300,-0.0317249741443795
1033200,0.0576714766727922
1034100,0.14898428445495
1035000,0.242210629203486
1035900,0.313277405531025
1036800,0.40867921051781
1037700,0.502219763446858
1038600,0.591345033968304
1039500,0.653799075128368
1040400,0.72900338009285
1041300,0.793496906492152
1042200,0.847032231405807
1043100,0.879358161625129
1044000,0.910507214066025
1044900,0.926043357364098
1045800,0.924078707960643
1046700,0.910210782146084
1047600,0.877015308939271
1048500,0.82943905429253
1049400,0.77041728399734
1050300,0.720589022214029
1051200,0.647581166354702
1052100,0.566091464912534
1053000,0.476903256844507
1053900,0.406863504270565
1054800,0.310855193054437
1055700,0.212110706914231
1056600,0.11084841771673
1057500,0.0334198989127931
1058400,-0.0716712477234463
1059300,-0.17726337902949
1060200,-0.28061519157113
1061100,-0.354795935479341
1062000,-0.447142040628388
1062900,-0.530275648324268
1063800,-0.603145733473463
1064700,-0.651112838433534
1065600,-0.705663322061436
1066500,-0.748247166793465
1067400,-0.777797006274841
1068300,-0.790288967749902
1069200,-0.794148073456281
1070100,-0.7851854414191
1071000,-0.764611249086814
1071900,-0.743009868343316
1072800,-0.707172458394132
1073700,-0.663607370470516
1074600,-0.612262102929109
